2021-05-23 05:40:18,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/6pChXWtX0m';;;
2021-05-23 05:40:12,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/AZMhRN2jeg';;;
2021-05-23 05:40:11,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/TLjQ8mZhsq';;;
2021-05-23 05:40:00,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/yYcgIrGzQ4';;;
2021-05-23 05:39:53,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/JBCjHPoYXn';;;
2021-05-23 05:39:49,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/lY8mRCno2L';;;
2021-05-23 05:39:25,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/38B1eF4R2S';;;
2021-05-23 05:39:18,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/F0PdNG11wm';;;
2021-05-23 05:39:16,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/MDhkiMtGxi';;;
2021-05-23 05:38:55,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/WFMCMNx1iO';;;
2021-05-23 05:38:47,b'Giat Pemeriksaan Larangan Mudik Lebaran 2021\n@irsmm_id \n@roadsafetymedia \n@RTMCRiau \n@HumasPoldaRiau \n@sepdum\xe2\x80\xa6 https://t.co/z34ZulYEBt';;;
